Location,Duration (min),Time interval,Heuristics,Cuts,MIPFocus,AggFill,Obj (min),Time (s)
XHY-XHB,30,13:30-14:00,0.005,-1,1,1000,69,3.866
XHY-XHB,30,13:30-14:00,0.005,-1,1,1000,69,3.875
XHY-XHB,30,13:30-14:00,0.005,-1,0,1000,69,3.887
XHY-XHB,30,14:00-14:30,0.0001,0,1,1000,47,3.918
XHY-XHB,30,14:00-14:30,0.0005,0,1,10,47,4.006
XHY-XHB,30,14:00-14:30,0.01,0,1,1,47,4.134
XHY-XHB,30,14:00-14:30,0.01,0,1,100,47,4.134
XHY-XHB,30,14:00-14:30,0.005,0,0,-1,47,4.143
XHY-XHB,30,14:00-14:30,0.05,0,1,10,47,4.299
XHY-XHB,30,14:00-14:30,0.5,0,0,10,47,4.343
XHY-XHB,30,14:00-14:30,0.1,0,1,0,47,4.415
XHY-XHB,30,14:30-15:00,0.0005,0,1,0,84,4.08
XHY-XHB,30,14:30-15:00,0.001,0,0,10,84,4.081
XHY-XHB,30,14:30-15:00,0.0005,0,1,1,84,4.096
XHY-XHB,30,14:30-15:00,0.0001,0,0,1,84,4.109
XHY-XHB,30,14:30-15:00,0.005,2,1,-1,84,4.312
XHY-XHB,30,14:30-15:00,0.01,0,1,10,84,4.313
XHY-XHB,30,14:30-15:00,0.001,2,0,1,84,4.366
XHY-XHB,30,14:30-15:00,0.005,2,1,-1,84,4.386
XHY-XHB,30,15:00-15:30,0.001,-1,1,100,1.00E+100,2.738
XHY-XHB,30,15:00-15:30,0.001,-1,0,100,1.00E+100,2.748
XHY-XHB,30,15:00-15:30,0.0001,-1,1,1000,1.00E+100,2.76
XHY-XHB,30,15:00-15:30,0.0001,1,1,100,1.00E+100,2.787
XHY-XHB,30,15:00-15:30,0.0005,-1,0,100,1.00E+100,2.79
XHY-XHB,30,15:00-15:30,0.001,2,0,100,1.00E+100,2.792
XHY-XHB,30,15:00-15:30,0.001,-1,1,100,1.00E+100,2.8
XHY-XHB,30,15:00-15:30,0.5,0,1,100,1.00E+100,3.163
XHY-XHB,30,15:30-16:00,0.005,2,0,1000,66,1.985
XHY-XHB,30,15:30-16:00,0.0001,-1,0,1000,66,1.988
XHY-XHB,30,15:30-16:00,0.0005,0,0,100,66,2.004
XHY-XHB,30,15:30-16:00,0.0005,0,1,100,66,2.035
XHY-XHB,30,15:30-16:00,0.0001,0,1,1000,66,2.046
XHY-XHB,30,15:30-16:00,0.01,2,1,1000,66,2.149
XHY-XHB,30,15:30-16:00,0.01,2,1,1000,66,2.152
XHY-XHB,30,15:30-16:00,0.01,-1,1,1000,66,2.159
XHY-XHB,30,16:00-16:30,0.0001,0,0,10,0,1.715
XHY-XHB,30,16:00-16:30,0.0001,0,0,-1,0,1.773
XHY-XHB,30,16:00-16:30,0.0005,1,0,100,0,1.969
XHY-XHB,30,16:00-16:30,0.05,0,1,10,0,2
XHY-XHB,30,16:00-16:30,0.005,1,1,100,0,2.018
XHY-XHB,30,16:00-16:30,0.001,1,0,100,0,2.037
XHY-XHB,30,16:00-16:30,0.05,0,1,1,0,2.054
XHY-XHB,30,16:00-16:30,0.001,1,0,100,0,2.056
XHY-XHB,30,07:00-07:30,0.0001,0,1,10,0,13.246
XHY-XHB,30,07:00-07:30,0.005,0,0,1,0,13.384
XHY-XHB,30,07:00-07:30,0.0001,0,0,-1,0,13.422
XHY-XHB,30,07:00-07:30,0.01,0,1,0,0,13.428
XHY-XHB,30,07:00-07:30,0.01,0,0,1,0,13.529
XHY-XHB,30,07:00-07:30,0.5,0,0,-1,0,14.453
XHY-XHB,30,07:00-07:30,0.0001,-1,0,10,0,14.53
XHY-XHB,30,07:00-07:30,0.5,0,0,10,0,14.615
XHY-XHB,30,16:30-17:00,0.0005,0,0,-1,103,2.263
XHY-XHB,30,16:30-17:00,0.0005,0,1,-1,103,2.272
XHY-XHB,30,16:30-17:00,0.0005,0,1,0,103,2.277
XHY-XHB,30,16:30-17:00,0.001,0,1,100,103,2.294
XHY-XHB,30,16:30-17:00,0.005,0,1,100,103,2.299
XHY-XHB,30,16:30-17:00,0.001,0,1,0,103,2.313
XHY-XHB,30,16:30-17:00,0.001,0,1,10,103,2.336
XHY-XHB,30,16:30-17:00,0.001,0,1,100,103,2.34
XHY-XHB,30,17:00-17:30,0.0001,0,1,100,1.00E+100,1.289
XHY-XHB,30,17:00-17:30,0.0001,1,0,100,1.00E+100,1.453
XHY-XHB,30,17:00-17:30,0.0001,2,1,100,1.00E+100,1.481
XHY-XHB,30,17:00-17:30,0.0005,0,0,10,1.00E+100,1.484
XHY-XHB,30,17:00-17:30,0.005,-1,1,1000,1.00E+100,1.486
XHY-XHB,30,17:00-17:30,0.0001,-1,0,100,1.00E+100,1.509
XHY-XHB,30,17:00-17:30,0.005,-1,1,100,1.00E+100,1.514
XHY-XHB,30,17:00-17:30,0.005,3,1,1000,1.00E+100,1.616
XHY-XHB,30,17:30-18:00,0.0001,0,0,1000,165,1.017
XHY-XHB,30,17:30-18:00,0.005,2,1,100,165,1.146
XHY-XHB,30,17:30-18:00,0.001,1,1,1000,165,1.153
XHY-XHB,30,17:30-18:00,0.0005,2,1,1000,165,1.16
XHY-XHB,30,17:30-18:00,0.0005,1,1,100,165,1.166
XHY-XHB,30,17:30-18:00,0.001,2,0,1000,165,1.174
XHY-XHB,30,17:30-18:00,0.001,0,1,10,165,1.274
XHY-XHB,30,17:30-18:00,0.001,3,0,1000,165,1.328
XHY-XHB,30,18:00-18:30,0.0005,0,0,1000,365,0.897
XHY-XHB,30,18:00-18:30,0.0001,2,1,1000,365,0.985
XHY-XHB,30,18:00-18:30,0.005,-1,1,100,365,0.995
XHY-XHB,30,18:00-18:30,0.001,-1,1,1000,365,1.002
XHY-XHB,30,18:00-18:30,0.0001,-1,1,100,365,1.008
XHY-XHB,30,18:00-18:30,0.0005,-1,0,1000,365,1.011
XHY-XHB,30,18:00-18:30,0.005,-1,1,100,365,1.011
XHY-XHB,30,18:00-18:30,0.005,3,0,100,365,1.093
XHY-XHB,30,18:30-19:00,0.005,0,0,1000,40,0.834
XHY-XHB,30,18:30-19:00,0.0001,0,0,100,40,0.84
XHY-XHB,30,18:30-19:00,0.005,-1,1,100,40,0.847
XHY-XHB,30,18:30-19:00,0.0001,-1,1,1000,40,0.848
XHY-XHB,30,18:30-19:00,0.001,1,0,100,40,0.85
XHY-XHB,30,18:30-19:00,0.0005,-1,1,100,40,0.851
XHY-XHB,30,18:30-19:00,0.0001,1,0,1000,40,0.854
XHY-XHB,30,18:30-19:00,0.005,2,1,1000,40,0.862
XHY-XHB,30,19:00-19:30,0.0001,0,0,10,47,0.696
XHY-XHB,30,19:00-19:30,0.001,0,1,100,47,0.708
XHY-XHB,30,19:00-19:30,0.005,0,1,1000,47,0.712
XHY-XHB,30,19:00-19:30,0.005,0,0,10,47,0.729
XHY-XHB,30,19:00-19:30,0.001,2,0,1000,47,0.745
XHY-XHB,30,19:00-19:30,0.0001,-1,0,100,47,0.751
XHY-XHB,30,19:00-19:30,0.0005,1,1,10,47,0.758
XHY-XHB,30,19:00-19:30,0.0001,2,1,10,47,0.768
XHY-XHB,30,19:30-20:00,0.0005,0,0,1000,361,0.656
XHY-XHB,30,19:30-20:00,0.0005,2,0,100,361,0.665
XHY-XHB,30,19:30-20:00,0.0005,1,0,100,361,0.669
XHY-XHB,30,19:30-20:00,0.0001,-1,1,1000,361,0.672
XHY-XHB,30,19:30-20:00,0.0005,-1,1,10,361,0.678
XHY-XHB,30,19:30-20:00,0.0001,-1,0,10,361,0.679
XHY-XHB,30,19:30-20:00,0.005,-1,1,1000,361,0.681
XHY-XHB,30,19:30-20:00,0.005,2,1,1000,361,0.691
XHY-XHB,30,20:00-20:30,0.0005,0,0,100,49,0.49
XHY-XHB,30,20:00-20:30,0.005,0,0,10,49,0.491
XHY-XHB,30,20:00-20:30,0.005,2,0,10,49,0.5
XHY-XHB,30,20:00-20:30,0.005,-1,1,1000,49,0.504
XHY-XHB,30,20:00-20:30,0.005,2,0,10,49,0.505
XHY-XHB,30,20:00-20:30,0.005,1,1,10,49,0.505
XHY-XHB,30,20:00-20:30,0.0005,0,0,10,49,0.506
XHY-XHB,30,20:00-20:30,0.001,-1,1,100,49,0.506
XHY-XHB,30,20:30-21:00,0.0005,0,0,0,43,0.454
XHY-XHB,30,20:30-21:00,0.001,0,1,1000,43,0.456
XHY-XHB,30,20:30-21:00,0.001,2,0,0,43,0.458
XHY-XHB,30,20:30-21:00,0.0005,2,0,0,43,0.459
XHY-XHB,30,20:30-21:00,0.005,3,0,-1,43,0.463
XHY-XHB,30,20:30-21:00,0.0005,-1,0,1,43,0.465
XHY-XHB,30,20:30-21:00,0.0005,1,0,10,43,0.465
XHY-XHB,30,20:30-21:00,0.001,3,1,-1,43,0.467
XHY-XHB,30,21:00-21:30,0.0005,2,0,1000,48,0.426
XHY-XHB,30,21:00-21:30,0.005,3,0,100,48,0.433
XHY-XHB,30,21:00-21:30,0.0005,2,0,100,48,0.439
XHY-XHB,30,21:00-21:30,0.001,-1,1,1000,48,0.443
XHY-XHB,30,21:00-21:30,0.0005,-1,0,1000,48,0.444
XHY-XHB,30,21:00-21:30,0.001,1,1,10,48,0.444
XHY-XHB,30,21:00-21:30,0.001,1,1,100,48,0.447
XHY-XHB,30,21:00-21:30,0.005,1,0,1000,48,0.448
XHY-XHB,30,07:30-08:00,0.0001,0,1,10,49,16.896
XHY-XHB,30,07:30-08:00,0.0001,0,1,10,49,16.98
XHY-XHB,30,07:30-08:00,0.005,0,0,1,49,17.07
XHY-XHB,30,07:30-08:00,0.005,0,0,-1,49,17.339
XHY-XHB,30,07:30-08:00,0.1,0,1,-1,49,18.126
XHY-XHB,30,07:30-08:00,0.0005,-1,1,10,49,18.763
XHY-XHB,30,07:30-08:00,0.005,2,0,10,49,18.878
XHY-XHB,30,07:30-08:00,0.01,-1,1,10,49,18.907
XHY-XHB,30,21:30-22:00,0.001,-1,2,-1,93,0.442
XHY-XHB,30,21:30-22:00,0.0005,2,2,0,93,0.455
XHY-XHB,30,21:30-22:00,0.001,3,2,0,93,0.486
XHY-XHB,30,21:30-22:00,0.001,-1,0,0,93,0.498
XHY-XHB,30,21:30-22:00,0.0001,-1,1,-1,93,0.501
XHY-XHB,30,21:30-22:00,0.0001,3,3,0,93,0.526
XHY-XHB,30,21:30-22:00,0.0001,3,1,-1,93,0.529
XHY-XHB,30,21:30-22:00,0.0001,-1,2,1,93,0.55
XHY-XHB,30,22:00-22:30,0.005,0,0,100,0,0.377
XHY-XHB,30,22:00-22:30,0.0005,3,1,10,0,0.38
XHY-XHB,30,22:00-22:30,0.0001,0,0,1000,0,0.38
XHY-XHB,30,22:00-22:30,0.0005,-1,0,1000,0,0.381
XHY-XHB,30,22:00-22:30,0.0005,1,0,10,0,0.382
XHY-XHB,30,22:00-22:30,0.005,1,2,100,0,0.383
XHY-XHB,30,22:00-22:30,0.001,0,1,100,0,0.383
XHY-XHB,30,22:00-22:30,0.005,-1,2,1000,0,0.383
BDL-DHY,60,06:00-07:00,0.005,0,0,10,31,13.81
BDL-DHY,60,06:00-07:00,0.001,0,1,1,31,13.812
BDL-DHY,60,06:00-07:00,0.001,0,1,1,31,13.824
BDL-DHY,60,06:00-07:00,0.001,0,0,10,31,13.834
BDL-DHY,60,06:00-07:00,0.1,0,1,1,31,14.474
BDL-DHY,60,06:00-07:00,0.5,0,0,0,31,14.666
BDL-DHY,60,06:00-07:00,0.5,0,1,10,31,14.748
BDL-DHY,60,06:00-07:00,0.1,2,2,1000,31,14.829
BDL-DHY,60,08:00-09:00,0.01,0,1,0,216,18.029
BDL-DHY,60,08:00-09:00,0.5,0,0,-1,216,19.41
BDL-DHY,60,08:00-09:00,0.001,0,0,10,216,20.46
BDL-DHY,60,08:00-09:00,0.005,0,0,0,216,20.551
BDL-DHY,60,08:00-09:00,0.001,0,0,10,216,20.552
BDL-DHY,60,08:00-09:00,0.05,0,0,10,216,21.985
BDL-DHY,60,08:00-09:00,0.5,1,0,-1,216,22.906
BDL-DHY,60,08:00-09:00,0.5,-1,1,10,216,22.931
BDL-DHY,60,08:30-09:30,0.01,0,1,100,196,14.413
BDL-DHY,60,08:30-09:30,0.01,0,0,100,196,14.424
BDL-DHY,60,08:30-09:30,0.005,0,1,0,196,15.606
BDL-DHY,60,08:30-09:30,0.0001,0,1,0,196,15.809
BDL-DHY,60,08:30-09:30,0.005,0,1,100,196,16.099
BDL-DHY,60,08:30-09:30,0.5,0,0,-1,196,17.651
BDL-DHY,60,08:30-09:30,0.5,0,0,-1,196,17.656
BDL-DHY,60,08:30-09:30,0.5,0,0,-1,196,17.913
BDL-DHY,60,09:00-10:00,0.01,0,0,0,222,16.391
BDL-DHY,60,09:00-10:00,0.1,0,0,0,222,17.716
BDL-DHY,60,09:00-10:00,0.001,1,1,1,222,17.913
BDL-DHY,60,09:00-10:00,0.005,1,1,1,222,18.13
BDL-DHY,60,09:00-10:00,0.001,0,0,100,222,18.165
BDL-DHY,60,09:00-10:00,0.001,0,1,100,222,18.319
BDL-DHY,60,09:00-10:00,0.005,0,1,100,222,18.333
BDL-DHY,60,09:00-10:00,0.005,0,1,1000,222,18.387
BDL-DHY,60,09:30-10:30,0.1,0,0,-1,210,15.675
BDL-DHY,60,09:30-10:30,0.05,0,1,0,210,15.835
BDL-DHY,60,09:30-10:30,0.005,0,0,10,210,16.094
BDL-DHY,60,09:30-10:30,0.1,0,0,1,210,16.149
BDL-DHY,60,09:30-10:30,0.5,0,0,1000,210,19.458
BDL-DHY,60,09:30-10:30,0.5,0,1,100,210,19.619
BDL-DHY,60,09:30-10:30,0.05,2,0,1000,210,21.337
BDL-DHY,60,09:30-10:30,0.001,-1,1,1000,210,23.614
BDL-DHY,60,10:00-11:00,0.1,0,1,10,179,15.993
BDL-DHY,60,10:00-11:00,0.005,0,0,0,179,16.04
BDL-DHY,60,10:00-11:00,0.001,0,1,-1,179,16.358
BDL-DHY,60,10:00-11:00,0.05,0,1,0,179,16.411
BDL-DHY,60,10:00-11:00,0.5,0,0,0,179,16.577
BDL-DHY,60,10:00-11:00,0.05,0,0,10,179,17.212
BDL-DHY,60,10:00-11:00,0.1,0,0,1,179,18.14
BDL-DHY,60,10:00-11:00,0.5,0,1,1000,179,19.237
BDL-DHY,60,10:30-11:30,0.0005,0,0,1,263,12.638
BDL-DHY,60,10:30-11:30,0.0005,0,1,1,263,12.883
BDL-DHY,60,10:30-11:30,0.005,0,1,0,263,13.635
BDL-DHY,60,10:30-11:30,0.0001,0,1,0,263,13.702
BDL-DHY,60,10:30-11:30,0.05,0,0,0,263,14.946
BDL-DHY,60,10:30-11:30,0.01,1,0,1000,263,18.823
BDL-DHY,60,10:30-11:30,0.01,1,0,100,263,18.853
BDL-DHY,60,10:30-11:30,0.01,2,1,10,263,20.473
BDL-DHY,60,11:00-12:00,0.5,0,0,1,226,12.493
BDL-DHY,60,11:00-12:00,0.005,0,1,10,226,12.784
BDL-DHY,60,11:00-12:00,0.001,0,0,0,226,13.105
BDL-DHY,60,11:00-12:00,0.01,0,0,10,226,13.226
BDL-DHY,60,11:00-12:00,0.001,0,1,100,226,14.658
BDL-DHY,60,11:00-12:00,0.1,0,0,10,226,15.107
BDL-DHY,60,11:00-12:00,0.005,2,1,10,226,15.933
BDL-DHY,60,11:00-12:00,0.005,2,1,10,226,16.891
BDL-DHY,60,06:30-07:30,0.001,0,1,1,9,13.611
BDL-DHY,60,06:30-07:30,0.01,0,0,0,9,13.67
BDL-DHY,60,06:30-07:30,0.01,0,0,-1,9,13.711
BDL-DHY,60,06:30-07:30,0.005,0,0,10,9,13.754
BDL-DHY,60,06:30-07:30,0.001,0,0,-1,9,13.844
BDL-DHY,60,06:30-07:30,0.1,0,1,0,9,14.459
BDL-DHY,60,06:30-07:30,0.05,0,1,0,9,14.524
BDL-DHY,60,06:30-07:30,0.05,0,0,0,9,14.549
BDL-DHY,60,11:30-12:30,0.001,0,1,10,358,13.128
BDL-DHY,60,11:30-12:30,0.01,0,1,10,358,13.259
BDL-DHY,60,11:30-12:30,0.005,0,1,0,358,13.703
BDL-DHY,60,11:30-12:30,0.005,0,1,0,358,13.729
BDL-DHY,60,11:30-12:30,0.0005,0,1,-1,358,13.812
BDL-DHY,60,11:30-12:30,0.005,0,0,1,358,13.915
BDL-DHY,60,11:30-12:30,0.0001,0,1,1,358,14.253
BDL-DHY,60,11:30-12:30,0.1,0,0,10,358,15.327
BDL-DHY,60,12:00-13:00,0.5,0,0,1000,198,8.346
BDL-DHY,60,12:00-13:00,0.5,0,0,-1,198,8.871
BDL-DHY,60,12:00-13:00,0.05,0,1,-1,198,8.903
BDL-DHY,60,12:00-13:00,0.5,0,0,0,198,8.932
BDL-DHY,60,12:00-13:00,0.1,0,0,0,198,8.958
BDL-DHY,60,12:00-13:00,0.005,0,1,0,198,9.033
BDL-DHY,60,12:00-13:00,0.05,0,0,0,198,9.801
BDL-DHY,60,12:00-13:00,0.1,-1,0,1000,198,10.049
BDL-DHY,60,12:30-13:30,0.01,1,1,1000,242,8.496
BDL-DHY,60,12:30-13:30,0.05,0,0,0,242,8.807
BDL-DHY,60,12:30-13:30,0.05,0,1,10,242,8.811
BDL-DHY,60,12:30-13:30,0.05,0,0,1,242,8.988
BDL-DHY,60,12:30-13:30,0.5,0,0,1000,242,9.234
BDL-DHY,60,12:30-13:30,0.1,0,0,10,242,9.686
BDL-DHY,60,12:30-13:30,0.0005,0,3,0,242,11.989
BDL-DHY,60,12:30-13:30,0.005,0,3,0,242,12.004
BDL-DHY,60,13:00-14:00,0.01,0,1,1,205,7.131
BDL-DHY,60,13:00-14:00,0.005,0,0,1,205,7.313
BDL-DHY,60,13:00-14:00,0.001,0,0,0,205,7.39
BDL-DHY,60,13:00-14:00,0.005,0,0,-1,205,7.442
BDL-DHY,60,13:00-14:00,0.01,0,0,1,205,7.466
BDL-DHY,60,13:00-14:00,0.05,0,0,1,205,8.048
BDL-DHY,60,13:00-14:00,0.1,0,0,-1,205,8.097
BDL-DHY,60,13:00-14:00,0.1,0,1,10,205,8.108
BDL-DHY,60,13:30-14:30,0.0001,0,1,1,180,5.158
BDL-DHY,60,13:30-14:30,0.0005,0,1,0,180,5.828
BDL-DHY,60,13:30-14:30,0.0001,0,0,-1,180,6.147
BDL-DHY,60,13:30-14:30,0.001,0,0,10,180,6.265
BDL-DHY,60,13:30-14:30,0.01,0,0,-1,180,6.275
BDL-DHY,60,13:30-14:30,0.1,0,0,10,180,6.413
BDL-DHY,60,13:30-14:30,0.1,-1,0,100,180,7.493
BDL-DHY,60,13:30-14:30,0.1,0,2,1000,180,8.664
BDL-DHY,60,14:00-15:00,0.005,0,1,-1,287,5.322
BDL-DHY,60,14:00-15:00,0.001,0,1,1,287,5.452
BDL-DHY,60,14:00-15:00,0.001,0,1,10,287,5.903
BDL-DHY,60,14:00-15:00,0.001,0,1,10,287,5.948
BDL-DHY,60,14:00-15:00,0.05,0,1,0,287,6.115
BDL-DHY,60,14:00-15:00,0.1,0,1,0,287,6.56
BDL-DHY,60,14:00-15:00,0.001,2,0,1,287,7.157
BDL-DHY,60,14:00-15:00,0.001,2,0,-1,287,7.234
BDL-DHY,60,14:30-15:30,0.001,0,1,1,274,3.964
BDL-DHY,60,14:30-15:30,0.0001,0,0,1,274,3.983
BDL-DHY,60,14:30-15:30,0.5,0,0,1,274,4.619
BDL-DHY,60,14:30-15:30,0.5,0,0,-1,274,4.657
BDL-DHY,60,14:30-15:30,0.0001,0,0,10,274,4.667
BDL-DHY,60,14:30-15:30,0.01,0,1,10,274,4.854
BDL-DHY,60,14:30-15:30,0.0005,-1,0,10,274,5.891
BDL-DHY,60,14:30-15:30,0.005,2,0,10,274,5.915
BDL-DHY,60,15:00-16:00,0.005,0,0,1,274,3.679
BDL-DHY,60,15:00-16:00,0.001,2,1,0,274,4.003
BDL-DHY,60,15:00-16:00,0.005,2,0,0,274,4.018
BDL-DHY,60,15:00-16:00,0.005,2,0,1,274,4.058
BDL-DHY,60,15:00-16:00,0.005,0,0,-1,274,4.071
BDL-DHY,60,15:00-16:00,0.01,0,0,0,274,4.132
BDL-DHY,60,15:00-16:00,0.5,-1,0,10,274,4.135
BDL-DHY,60,15:00-16:00,0.01,0,1,-1,274,4.206
BDL-DHY,60,15:30-16:30,0.005,0,1,1000,98,2.269
BDL-DHY,60,15:30-16:30,0.1,2,0,100,98,2.272
BDL-DHY,60,15:30-16:30,0.5,2,0,1000,98,2.278
BDL-DHY,60,15:30-16:30,0.01,1,0,1000,98,2.49
BDL-DHY,60,15:30-16:30,0.5,3,1,100,98,2.677
BDL-DHY,60,15:30-16:30,0.5,3,1,100,98,2.685
BDL-DHY,60,15:30-16:30,0.5,3,1,1000,98,2.71
BDL-DHY,60,15:30-16:30,0.005,-1,2,1000,98,2.819
BDL-DHY,60,16:00-17:00,0.005,0,1,10,205,2.096
BDL-DHY,60,16:00-17:00,0.001,0,0,1,205,2.232
BDL-DHY,60,16:00-17:00,0.01,0,1,1,205,2.382
BDL-DHY,60,16:00-17:00,0.005,0,1,100,205,2.407
BDL-DHY,60,16:00-17:00,0.001,0,1,100,205,2.479
BDL-DHY,60,16:00-17:00,0.05,0,1,-1,205,2.569
BDL-DHY,60,16:00-17:00,0.001,1,1,10,205,3.208
BDL-DHY,60,16:00-17:00,0.005,1,0,1,205,3.257
BDL-DHY,60,07:00-08:00,0.005,0,0,1,80,16.668
BDL-DHY,60,07:00-08:00,0.01,0,0,1,80,16.748
BDL-DHY,60,07:00-08:00,0.001,1,1,1,80,17.889
BDL-DHY,60,07:00-08:00,0.005,1,1,1,80,17.898
BDL-DHY,60,07:00-08:00,0.005,0,1,0,80,18.035
BDL-DHY,60,07:00-08:00,0.01,0,0,-1,80,18.243
BDL-DHY,60,07:00-08:00,0.5,0,1,1,80,18.295
BDL-DHY,60,07:00-08:00,0.005,2,1,1,80,18.779
BDL-DHY,60,16:30-17:30,0.0001,0,1,0,183,1.994
BDL-DHY,60,16:30-17:30,0.005,0,1,-1,183,2.001
BDL-DHY,60,16:30-17:30,0.0001,0,1,10,183,2.114
BDL-DHY,60,16:30-17:30,0.0001,0,1,10,183,2.122
BDL-DHY,60,16:30-17:30,0.01,0,1,-1,183,2.142
BDL-DHY,60,16:30-17:30,0.5,0,1,0,183,2.328
BDL-DHY,60,16:30-17:30,0.5,0,1,1,183,2.336
BDL-DHY,60,16:30-17:30,0.0001,-1,1,100,183,2.419
BDL-DHY,60,17:00-18:00,0.001,0,1,0,190,1.986
BDL-DHY,60,17:00-18:00,0.005,0,1,-1,190,2.004
BDL-DHY,60,17:00-18:00,0.05,0,0,-1,190,2.4
BDL-DHY,60,17:00-18:00,0.005,0,0,1,190,2.437
BDL-DHY,60,17:00-18:00,0.1,0,0,1,190,2.549
BDL-DHY,60,17:00-18:00,0.005,-1,1,-1,190,2.668
BDL-DHY,60,17:00-18:00,0.005,-1,0,0,190,2.673
BDL-DHY,60,17:00-18:00,0.005,2,0,1,190,2.679
BDL-DHY,60,17:30-18:30,0.001,0,0,1,255,1.833
BDL-DHY,60,17:30-18:30,0.0005,0,0,10,255,1.87
BDL-DHY,60,17:30-18:30,0.0005,0,0,0,255,1.912
BDL-DHY,60,17:30-18:30,0.001,0,1,10,255,1.912
BDL-DHY,60,17:30-18:30,0.0005,0,1,-1,255,1.996
BDL-DHY,60,17:30-18:30,0.01,0,1,10,255,2.033
BDL-DHY,60,17:30-18:30,0.01,0,0,-1,255,2.074
BDL-DHY,60,17:30-18:30,0.05,0,1,1,255,2.185
BDL-DHY,60,18:00-19:00,0.005,0,0,100,170,1.122
BDL-DHY,60,18:00-19:00,0.001,0,1,100,170,1.134
BDL-DHY,60,18:00-19:00,0.001,2,1,100,170,1.165
BDL-DHY,60,18:00-19:00,0.001,0,1,0,170,1.215
BDL-DHY,60,18:00-19:00,0.001,0,0,1,170,1.24
BDL-DHY,60,18:00-19:00,0.001,0,0,10,170,1.246
BDL-DHY,60,18:00-19:00,0.1,0,0,10,170,1.314
BDL-DHY,60,18:00-19:00,0.1,0,0,10,170,1.315
BDL-DHY,60,18:30-19:30,0.0001,0,1,1,241,1.525
BDL-DHY,60,18:30-19:30,0.005,2,1,0,241,1.784
BDL-DHY,60,18:30-19:30,0.0005,0,3,1,241,1.809
BDL-DHY,60,18:30-19:30,0.005,-1,0,0,241,1.814
BDL-DHY,60,18:30-19:30,0.005,2,1,-1,241,1.819
BDL-DHY,60,18:30-19:30,0.0001,1,0,0,241,1.846
BDL-DHY,60,18:30-19:30,0.005,0,3,1,241,1.849
BDL-DHY,60,18:30-19:30,0.005,-1,0,-1,241,1.853
BDL-DHY,60,19:00-20:00,0.005,0,1,0,284,1.567
BDL-DHY,60,19:00-20:00,0.05,0,1,0,284,1.886
BDL-DHY,60,19:00-20:00,0.01,-1,1,1,284,2.518
BDL-DHY,60,19:00-20:00,0.01,1,1,1,284,2.534
BDL-DHY,60,19:00-20:00,0.005,-1,0,1,284,2.579
BDL-DHY,60,19:00-20:00,0.1,-1,1,-1,284,2.583
BDL-DHY,60,19:00-20:00,0.001,1,0,0,284,2.585
BDL-DHY,60,19:00-20:00,0.001,1,0,0,284,2.6
BDL-DHY,60,19:30-20:30,0.001,0,0,10,278,0.867
BDL-DHY,60,19:30-20:30,0.0005,2,0,-1,278,0.939
BDL-DHY,60,19:30-20:30,0.0005,2,1,-1,278,0.966
BDL-DHY,60,19:30-20:30,0.001,1,1,0,278,0.968
BDL-DHY,60,19:30-20:30,0.0001,-1,0,0,278,0.974
BDL-DHY,60,19:30-20:30,0.005,2,0,1,278,0.982
BDL-DHY,60,19:30-20:30,0.0005,0,0,1,278,0.986
BDL-DHY,60,19:30-20:30,0.0005,1,0,100,278,0.993
BDL-DHY,60,20:00-21:00,0.005,1,0,10,197,0.578
BDL-DHY,60,20:00-21:00,0.001,2,0,100,197,0.588
BDL-DHY,60,20:00-21:00,0.001,-1,1,10,197,0.598
BDL-DHY,60,20:00-21:00,0.005,0,0,-1,197,0.609
BDL-DHY,60,20:00-21:00,0.001,3,0,1000,197,0.61
BDL-DHY,60,20:00-21:00,0.001,3,0,1000,197,0.612
BDL-DHY,60,20:00-21:00,0.005,0,0,0,197,0.618
BDL-DHY,60,20:00-21:00,0.001,0,0,0,197,0.633
BDL-DHY,60,20:30-21:30,0.005,0,0,0,270,0.456
BDL-DHY,60,20:30-21:30,0.0001,0,1,-1,270,0.46
BDL-DHY,60,20:30-21:30,0.0005,2,1,10,270,0.463
BDL-DHY,60,20:30-21:30,0.005,0,1,0,270,0.463
BDL-DHY,60,20:30-21:30,0.005,1,1,1000,270,0.464
BDL-DHY,60,20:30-21:30,0.0001,-1,0,-1,270,0.465
BDL-DHY,60,20:30-21:30,0.0001,-1,0,100,270,0.466
BDL-DHY,60,20:30-21:30,0.005,1,1,1000,270,0.467
BDL-DHY,60,21:00-22:00,0.005,2,1,1,175,0.947
BDL-DHY,60,21:00-22:00,0.001,3,2,-1,175,1.019
BDL-DHY,60,21:00-22:00,0.001,3,2,0,175,1.028
BDL-DHY,60,21:00-22:00,0.001,-1,3,-1,175,1.143
BDL-DHY,60,21:00-22:00,0.5,3,0,-1,175,1.146
BDL-DHY,60,21:00-22:00,0.5,3,0,-1,175,1.149
BDL-DHY,60,21:00-22:00,0.1,2,0,1,175,1.211
BDL-DHY,60,21:00-22:00,0.1,2,0,1,175,1.22
BDL-DHY,60,07:30-08:30,0.01,0,0,1,169,18.833
BDL-DHY,60,07:30-08:30,0.01,0,1,-1,169,20.046
BDL-DHY,60,07:30-08:30,0.0005,0,0,-1,169,20.654
BDL-DHY,60,07:30-08:30,0.5,0,0,0,169,20.868
